triplet,outgroup,C1,C2,mixprop1,mixprop2,lambda2Dist,lambda1Dist,BIC2Dist,BIC1Dist,count
Lad4-1-bigB-m-majorityallele_SRR9008158_sae-47-Bel-bigB_GCa8-9-littleb-p,SRR9008158_sae-47-Bel-bigB,0.0,1.7842696629213484,0.6730210156437872,0.32697898435621275,0.000445,0.000445,-25.23734967666234,-26.176597922632194,2
Lad4-1-bigB-m-majorityallele_SRR9008158_sae-47-Bel-bigB_GCa8-9-littleb-p,GCa8-9-littleb-p,0.0,4.367999999999995,0.8497044198223819,0.1502955801776182,0.0005000000000000007,0.0005948333333333334,-73.8322387853816,-75.33499217519797,6
Lad4-1-bigB-m-majorityallele_SRR9008158_sae-47-Bel-bigB_GCa3-9-littleb-p,Lad4-1-bigB-m-majorityallele,0.0,2.3759999999999986,0.7649901345198372,0.23500986548016262,0.0005000000000000003,0.0006656914893617021,-1178.1902567446589,-1182.6173393173783,94
Lad4-1-bigB-m-majorityallele_SRR9008158_sae-47-Bel-bigB_GCa3-9-littleb-p,SRR9008158_sae-47-Bel-bigB,0.0,1.7842696629213484,0.6730210156437872,0.32697898435621275,0.000445,0.000445,-25.23734967666234,-26.176597922632194,2
Lad4-1-bigB-m-majorityallele_SRR9008158_sae-47-Bel-bigB_GCa3-9-littleb-p,GCa3-9-littleb-p,0.0,3.513999999999998,0.7376882396041269,0.2623117603958732,0.0005000000000000003,0.0007608571428571429,-83.12095740183881,-84.58899901998463,7
Lad4-1-bigB-m-majorityallele_SRR9008158_sae-47-Bel-bigB_SRR9008136_ric-74-Ros-littleb,Lad4-1-bigB-m-majorityallele,0.0,2.3759999999999986,0.7649901345198372,0.23500986548016262,0.0005000000000000003,0.0006656914893617021,-1178.1902567446589,-1182.6173393173783,94
Lad4-1-bigB-m-majorityallele_SRR9008158_sae-47-Bel-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008158_sae-47-Bel-bigB,0.0,1.7842696629213484,0.6730210156437872,0.32697898435621275,0.000445,0.000445,-25.23734967666234,-26.176597922632194,2
Lad4-1-bigB-m-majorityallele_SRR9008158_sae-47-Bel-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008136_ric-74-Ros-littleb,0.0,3.513999999999998,0.7376882396041269,0.2623117603958732,0.0005000000000000003,0.0007608571428571429,-83.12095740183881,-84.58899901998463,7
Lad4-1-bigB-m-majorityallele_SRR9008158_sae-47-Bel-bigB_SRR9008118_int-124-Car-littleb,Lad4-1-bigB-m-majorityallele,0.0,2.3879999999999977,0.7401359139396064,0.25986408606039363,0.0005000000000000004,0.0007038842105263158,-1179.4639020533793,-1184.6364940217672,95
Lad4-1-bigB-m-majorityallele_SRR9008158_sae-47-Bel-bigB_SRR9008118_int-124-Car-littleb,SRR9008158_sae-47-Bel-bigB,0.0,1.7842696629213484,0.6730210156437872,0.32697898435621275,0.000445,0.000445,-25.23734967666234,-26.176597922632194,2
Lad4-1-bigB-m-majorityallele_SRR9008158_sae-47-Bel-bigB_SRR9008118_int-124-Car-littleb,SRR9008118_int-124-Car-littleb,0.0,4.367999999999995,0.8497044198223819,0.1502955801776182,0.0005000000000000007,0.0005948333333333334,-73.8322387853816,-75.33499217519797,6
Lad4-1-bigB-m-majorityallele_SRR9008158_sae-47-Bel-bigB_SRR9008166_int-125-Car-littleb,Lad4-1-bigB-m-majorityallele,0.0,2.3879999999999977,0.7401359139396064,0.25986408606039363,0.0005000000000000004,0.0007038842105263158,-1179.4639020533793,-1184.6364940217672,95
Lad4-1-bigB-m-majorityallele_SRR9008158_sae-47-Bel-bigB_SRR9008166_int-125-Car-littleb,SRR9008158_sae-47-Bel-bigB,0.0,1.7842696629213484,0.6730210156437872,0.32697898435621275,0.000445,0.000445,-25.23734967666234,-26.176597922632194,2
Lad4-1-bigB-m-majorityallele_SRR9008158_sae-47-Bel-bigB_SRR9008166_int-125-Car-littleb,SRR9008166_int-125-Car-littleb,0.0,4.367999999999995,0.8497044198223819,0.1502955801776182,0.0005000000000000007,0.0005948333333333334,-73.8322387853816,-75.33499217519797,6
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008197_ric-96-Ros-bigB,Lad4-1-bigB-m-majorityallele,0.0,3.1427502087141015,0.4125692255945656,0.5874307744054345,0.0005819743468407437,0.0013888932038834954,-1151.6354804642115,-1144.690380686845,103
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008197_ric-96-Ros-bigB,SRR9008217_int-122-Car-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008197_ric-96-Ros-bigB,SRR9008197_ric-96-Ros-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008232_xAdR-134-Bra-bigB,Lad4-1-bigB-m-majorityallele,0.0,2.9482847907584553,0.4009941881233887,0.5990058118766113,0.0005525246424993207,0.0012855436893203886,-1167.1517966472927,-1160.6194214030938,103
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008232_xAdR-134-Bra-bigB,SRR9008217_int-122-Car-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008232_xAdR-134-Bra-bigB,SRR9008232_xAdR-134-Bra-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008275_inv-223-Cor-bigB,Lad4-1-bigB-m-majorityallele,0.0,3.1519999999999646,0.3883027298854489,0.611697270114551,0.0005000000000000056,0.0012091844660194176,-1191.1229832899035,-1173.2339541886874,103
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008275_inv-223-Cor-bigB,SRR9008217_int-122-Car-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008275_inv-223-Cor-bigB,SRR9008275_inv-223-Cor-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008168_xAdR-135-Pos-littleb,Lad4-1-bigB-m-majorityallele,0.0,2.8919986377834217,0.3946419317564476,0.6053580682435525,0.0005287001107206279,0.0012266960784313727,-1166.7174284496534,-1158.874918296765,102
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008217_int-122-Car-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008168_xAdR-135-Pos-littleb,0,0,0,0,0,0,0,0,1
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008163_inv-225-Mis-littleb,Lad4-1-bigB-m-majorityallele,0.0,3.211999999999933,0.42269253154767744,0.5773074684523224,0.0005000000000000104,0.0011689029126213592,-1195.4679660417773,-1180.213339239518,103
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008217_int-122-Car-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008163_inv-225-Mis-littleb,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008167_meg-127-BZ-littleb,Lad4-1-bigB-m-majorityallele,0.0,3.313999999999993,0.44651942573637565,0.5534805742636243,0.0005000000000000011,0.0011631747572815533,-1192.0341321941905,-1181.2253144308017,103
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008217_int-122-Car-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008167_meg-127-BZ-littleb,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_GCa8-9-littleb-p,Lad4-1-bigB-m-majorityallele,0.0,3.211999999999998,0.4289839269295395,0.5710160730704604,0.0005000000000000003,0.0011511650485436893,-1197.809571283162,-1183.363308342579,103
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_GCa8-9-littleb-p,SRR9008217_int-122-Car-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_GCa8-9-littleb-p,GCa8-9-littleb-p,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_GCa3-9-littleb-p,Lad4-1-bigB-m-majorityallele,0.0,3.347999999999733,0.4360178514397336,0.5639821485602664,0.0005000000000000399,0.0011993529411764706,-1171.135318609985,-1163.4735361806333,102
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_GCa3-9-littleb-p,SRR9008217_int-122-Car-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_GCa3-9-littleb-p,GCa3-9-littleb-p,0,0,0,0,0,0,0,0,1
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008136_ric-74-Ros-littleb,Lad4-1-bigB-m-majorityallele,0.0,3.0579999999999825,0.39870695135041334,0.6012930486495867,0.0005000000000000028,0.0011529901960784313,-1187.861536074649,-1171.5159214892915,102
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008217_int-122-Car-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008136_ric-74-Ros-littleb,0,0,0,0,0,0,0,0,1
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008118_int-124-Car-littleb,Lad4-1-bigB-m-majorityallele,0.0,3.669999999999641,0.44304770040913816,0.5569522995908618,0.0005000000000000489,0.0012690194174757282,-1174.6396279247645,-1163.2844935391033,103
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008118_int-124-Car-littleb,SRR9008217_int-122-Car-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008118_int-124-Car-littleb,SRR9008118_int-124-Car-littleb,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008166_int-125-Car-littleb,Lad4-1-bigB-m-majorityallele,0.0,3.6699999999999866,0.4430528815134785,0.5569471184865215,0.0005000000000000019,0.0012679611650485436,-1175.0683450577108,-1163.4563513878752,103
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008166_int-125-Car-littleb,SRR9008217_int-122-Car-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008217_int-122-Car-bigB_SRR9008166_int-125-Car-littleb,SRR9008166_int-125-Car-littleb,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008232_xAdR-134-Bra-bigB,Lad4-1-bigB-m-majorityallele,0.0,2.8319825274701276,0.36375463900920313,0.6362453609907969,0.0005670938942673051,0.0013165728155339809,-1165.4575883388059,-1155.706264759282,103
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008232_xAdR-134-Bra-bigB,SRR9008197_ric-96-Ros-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008232_xAdR-134-Bra-bigB,SRR9008232_xAdR-134-Bra-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008275_inv-223-Cor-bigB,Lad4-1-bigB-m-majorityallele,0.0,3.0975425660220886,0.4217344547582295,0.5782655452417704,0.0005694836995461714,0.001302330097087379,-1165.3465891874196,-1157.9469197390479,103
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008275_inv-223-Cor-bigB,SRR9008197_ric-96-Ros-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008275_inv-223-Cor-bigB,SRR9008275_inv-223-Cor-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008168_xAdR-135-Pos-littleb,Lad4-1-bigB-m-majorityallele,0.0,2.7657512732739167,0.33174692317444837,0.6682530768255516,0.0005513872540659826,0.0012807352941176468,-1163.4732028670421,-1150.0804943472494,102
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008197_ric-96-Ros-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008168_xAdR-135-Pos-littleb,0,0,0,0,0,0,0,0,1
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008163_inv-225-Mis-littleb,Lad4-1-bigB-m-majorityallele,0.0,3.349058527991297,0.38591730146599934,0.6140826985340007,0.000503126471489476,0.0012443106796116506,-1181.497425816314,-1167.3350271306274,103
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008197_ric-96-Ros-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008163_inv-225-Mis-littleb,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008167_meg-127-BZ-littleb,Lad4-1-bigB-m-majorityallele,0.0,3.339944808396514,0.3920566684290373,0.6079433315709627,0.0005071940098355332,0.0012482718446601945,-1180.1421674679623,-1166.6802839644615,103
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008197_ric-96-Ros-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008167_meg-127-BZ-littleb,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_GCa8-9-littleb-p,Lad4-1-bigB-m-majorityallele,0.0,3.301032607509353,0.39045585983688647,0.6095441401631135,0.0005131727557450976,0.001241135922330097,-1180.9575612880806,-1167.861290986127,103
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_GCa8-9-littleb-p,SRR9008197_ric-96-Ros-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_GCa8-9-littleb-p,GCa8-9-littleb-p,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_GCa3-9-littleb-p,Lad4-1-bigB-m-majorityallele,0.0,3.087229985159716,0.3832912937379338,0.6167087062620662,0.0005487119547759775,0.0012932549019607842,-1159.250588900532,-1148.0960111549346,102
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_GCa3-9-littleb-p,SRR9008197_ric-96-Ros-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_GCa3-9-littleb-p,GCa3-9-littleb-p,0,0,0,0,0,0,0,0,1
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008136_ric-74-Ros-littleb,Lad4-1-bigB-m-majorityallele,0.0,3.4719999999999973,0.3714302720223782,0.6285697279776218,0.0005000000000000003,0.0012847352941176466,-1173.8174229128042,-1149.4443532314824,102
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008197_ric-96-Ros-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008136_ric-74-Ros-littleb,0,0,0,0,0,0,0,0,1
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008118_int-124-Car-littleb,Lad4-1-bigB-m-majorityallele,0.0,3.369999999999948,0.4007200083893793,0.5992799916106206,0.0005000000000000077,0.0012005922330097086,-1192.349198157586,-1174.702976195266,103
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008118_int-124-Car-littleb,SRR9008197_ric-96-Ros-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008118_int-124-Car-littleb,SRR9008118_int-124-Car-littleb,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008166_int-125-Car-littleb,Lad4-1-bigB-m-majorityallele,0.0,3.369999999999948,0.4007200083893793,0.5992799916106206,0.0005000000000000077,0.0012005922330097086,-1192.349198157586,-1174.702976195266,103
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008166_int-125-Car-littleb,SRR9008197_ric-96-Ros-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008197_ric-96-Ros-bigB_SRR9008166_int-125-Car-littleb,SRR9008166_int-125-Car-littleb,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB,Lad4-1-bigB-m-majorityallele,0.0,2.720813568951116,0.326700247211709,0.6732997527882908,0.0005388094269778097,0.0012460582524271844,-1180.976808573377,-1167.0459132933481,103
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB,SRR9008232_xAdR-134-Bra-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB,SRR9008275_inv-223-Cor-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb,Lad4-1-bigB-m-majorityallele,0.0,2.1655131364698317,0.4590907085792715,0.5409092914207285,0.000755479139076925,0.0014005588235294119,-1128.0075931512401,-1131.8353555040924,102
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008232_xAdR-134-Bra-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008168_xAdR-135-Pos-littleb,0,0,0,0,0,0,0,0,1
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb,Lad4-1-bigB-m-majorityallele,0.0,2.7658976850258394,0.3562599645063948,0.6437400354936051,0.0005314730215648837,0.001198902912621359,-1184.998646959341,-1174.9930372592617,103
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008232_xAdR-134-Bra-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008163_inv-225-Mis-littleb,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb,Lad4-1-bigB-m-majorityallele,0.0,2.9023120136893725,0.3749049643968189,0.6250950356031809,0.0005254431614543898,0.0012023300970873787,-1184.3224426927181,-1174.4050056300632,103
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008232_xAdR-134-Bra-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008167_meg-127-BZ-littleb,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_GCa8-9-littleb-p,Lad4-1-bigB-m-majorityallele,0.0,2.596981724441463,0.31537836015135334,0.6846216398486467,0.0005248400430284671,0.0011796893203883496,-1191.943300514964,-1178.321128585108,103
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_GCa8-9-littleb-p,SRR9008232_xAdR-134-Bra-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_GCa8-9-littleb-p,GCa8-9-littleb-p,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_GCa3-9-littleb-p,Lad4-1-bigB-m-majorityallele,0.0,2.548741827254663,0.35903263431069543,0.6409673656893047,0.0005751857580565854,0.001232205882352941,-1165.16698809303,-1157.9606875554578,102
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_GCa3-9-littleb-p,SRR9008232_xAdR-134-Bra-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_GCa3-9-littleb-p,GCa3-9-littleb-p,0,0,0,0,0,0,0,0,1
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008136_ric-74-Ros-littleb,Lad4-1-bigB-m-majorityallele,0.0,2.741297914159077,0.3094294955018319,0.6905705044981683,0.0005034111735438029,0.0011742058823529411,-1183.984991772316,-1167.7963209410434,102
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008232_xAdR-134-Bra-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008136_ric-74-Ros-littleb,0,0,0,0,0,0,0,0,1
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008118_int-124-Car-littleb,Lad4-1-bigB-m-majorityallele,0.0,2.967999999998855,0.34829456242913676,0.6517054375708635,0.0005000000000001929,0.0011836019417475728,-1192.7596859872638,-1177.6390283723103,103
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008118_int-124-Car-littleb,SRR9008232_xAdR-134-Bra-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008118_int-124-Car-littleb,SRR9008118_int-124-Car-littleb,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008166_int-125-Car-littleb,Lad4-1-bigB-m-majorityallele,0.0,2.967999999998855,0.34829456242913676,0.6517054375708635,0.0005000000000001929,0.0011836019417475728,-1192.7596859872638,-1177.6390283723103,103
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008166_int-125-Car-littleb,SRR9008232_xAdR-134-Bra-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008232_xAdR-134-Bra-bigB_SRR9008166_int-125-Car-littleb,SRR9008166_int-125-Car-littleb,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008275_inv-223-Cor-bigB_SRR9008168_xAdR-135-Pos-littleb,Lad4-1-bigB-m-majorityallele,0.0,2.5936329921119783,0.3341606184454733,0.6658393815545266,0.0005960750825972115,0.001309529411764706,-1155.6055199149232,-1145.5448637160484,102
Lad4-1-bigB-m-majorityallele_SRR9008275_inv-223-Cor-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008275_inv-223-Cor-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008275_inv-223-Cor-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008168_xAdR-135-Pos-littleb,0,0,0,0,0,0,0,0,1
Lad4-1-bigB-m-majorityallele_SRR9008275_inv-223-Cor-bigB_SRR9008163_inv-225-Mis-littleb,Lad4-1-bigB-m-majorityallele,0.0,3.3228300599205207,0.45754071207718916,0.5424592879228108,0.0005958775996047658,0.0013673009708737869,-1154.3037608976904,-1147.918085787887,103
Lad4-1-bigB-m-majorityallele_SRR9008275_inv-223-Cor-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008275_inv-223-Cor-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008275_inv-223-Cor-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008163_inv-225-Mis-littleb,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008275_inv-223-Cor-bigB_SRR9008167_meg-127-BZ-littleb,Lad4-1-bigB-m-majorityallele,0.0,2.648408699179574,0.3548535355676777,0.6451464644323222,0.0005837467610187661,0.001274106796116505,-1170.8502573739345,-1162.4603099871008,103
Lad4-1-bigB-m-majorityallele_SRR9008275_inv-223-Cor-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008275_inv-223-Cor-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008275_inv-223-Cor-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008167_meg-127-BZ-littleb,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008275_inv-223-Cor-bigB_GCa8-9-littleb-p,Lad4-1-bigB-m-majorityallele,0.0,3.2406722506347534,0.4521995892071925,0.5478004107928074,0.0005989498011160538,0.0013514757281553403,-1156.2051882881792,-1150.3162502410776,103
Lad4-1-bigB-m-majorityallele_SRR9008275_inv-223-Cor-bigB_GCa8-9-littleb-p,SRR9008275_inv-223-Cor-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008275_inv-223-Cor-bigB_GCa8-9-littleb-p,GCa8-9-littleb-p,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008275_inv-223-Cor-bigB_GCa3-9-littleb-p,Lad4-1-bigB-m-majorityallele,0.0,2.0975086060480392,0.2833533886467298,0.7166466113532699,0.0006483882812583091,0.0013279313725490197,-1155.5656973465411,-1142.6981401250857,102
Lad4-1-bigB-m-majorityallele_SRR9008275_inv-223-Cor-bigB_GCa3-9-littleb-p,SRR9008275_inv-223-Cor-bigB,0,0,0,0,0,0,0,0,0
Lad4-1-bigB-m-majorityallele_SRR9008275_inv-223-Cor-bigB_GCa3-9-littleb-p,GCa3-9-littleb-p,0,0,0,0,0,0,0,0,1
Lad4-1-bigB-m-majorityallele_SRR9008275_inv-223-Cor-bigB_SRR9008136_ric-74-Ros-littleb,Lad4-1-bigB-m-majorityallele,0.0,2.150229333331479,0.271061491754151,0.7289385082458492,0.0006208640070645881,0.0012996862745098042,-1162.0301863744266,-1147.0840308582547,102
